COMMENTS;SHELF;PN;DESC;QTY;;COND;SN;TAG INFO;TAG INFO;TAG DATE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  K-1;3024996;HOUSING ASSY THERMO BY-PASS & CHECK;1;EA;RP;PWV97-0049AS;WERNER RP TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  K-1;3111431-01;RING ASYO-MOUNT.TOP CENTER FIRESEAL;1;EA;RP;N/A;PWC RP TAG;REPAIRABLE TAG;22/01/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  K-1;3028396;DIAPHRAGM ASSY-ACCESSORY GEARBOX;1;EA;RP;69029;PWC RP TAG;REPAIRABLE TAG;26/10/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  K-1;3040248;HOUSING ASSY-ACCESSORY GEARBOX;1;EA;RP;PWV91-1192;PWC RP TAG;REPAIRABLE TAG;11/03/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  K-1;3107285-01;CASE ASSY-COMPRESSOR INLET;1;EA;RP;N/A;PWC RP TAG;REPAIRABLE TAG;11/03/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  K-1;3013045;CASE ASSY-COMPRESSOR INLET;1;EA;RP;SW15457;PWC RP TAG;REPAIRABLE TAG;26/10/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3012129;ACCY. GEARBOX (DIAPHRAGM);1;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;05/11/2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3004116;COVER ASSY- MAIN SCAVENGE PUMP;1;EA;AR;N/A;UNSERV TAG;UNSV TAG;11/01/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3026886;TUBE-TRANSFER;1;EA;AR;N/A;PWC UNSERV TAG;UNSV TAG;15/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3021303;HOUSING-BLEED VALVE EXHAUST;1;EA;AR;N/A;UNSERV AR TAG;UNSV TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3003957;CARRIER-OIL SEAL;1;EA;AR;N/A;AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3002459;SPACER;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3009024;BOLT-CPRSR TURB STUB SHAFT;1;EA;AR;N/A;PWC AR TAG;AR TAG;15/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3023034;TUBE-FUEL PRESSURE PRIMARY;1;EA;RP;N/A;PWC RP TAG;REPAIRABLE TAG;30/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3012286;COUPLING SHAFT FLEX 2ND STAGE RED'N;1;EA;OH;4B728;TCCA AMO 3-92 Vector Aerospace;TCCA 24-0078;01/06/2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3004586;WASHER-THR-1STG CARRIER;1;EA;AR;N/A;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;31/10/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3008799;GEAR - SPUR;2;EA;AR;N/A;PWC Unserviceable Tag;UNSV TAG;15/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3023003;TUBE-AIR PRESS GOV FRONT;1;EA;AR;N/A;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3019295;TUBE-INSULTD APRES;1;EA;RP;SS2296C;PWC RP TAG;REPAIRABLE TAG;30/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3011292;EXTENSION FUEL CONTROL ARM;1;EA;AR;N/A;PWC AR TAG;REPAIRABLE TAG;15/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3022333;BRACKET-ENGINE LIFTING;1;EA;AR;N/A;PWC UNSERV TAG;UNSV TAG;15/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3011357;TUBE-NO.2 BEARING OIL SCAVENGE;1;EA;AR;N/A;PWC AR TAG;AR TAG;15/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3004085;CARRIER OIL SEAL;2;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;31/10/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3007319;NUT PLAIN ROUND 2.125-20X.225;1;EA;AR;N/A;PWC AR TAG;AR TAG;16/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3009478;COUPLING ASY EXT SCAV TRANS;1;EA;AR;N/A;PWC AR TAG;AR TAG;15/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3007103;ELBOW-PRESSURE OIL TRANSFER FRONT;1;EA;AR;N/A;PWC AR TAG;AR TAG;15/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3019288;TUBE-HTD AIR PRESS GOV REAR;1;EA;AR;N/A;ATLANTIC AR TAG;ATLANTIC AR TAG;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3024567;VALVE-BY PASS;1;EA;AR;N/A;PWC AR TAG;AR TAG;15/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3021579;TRANSFER TUBE ASSY-XFR PACKING;1;EA;AR;N/A;UNSERV TAG;UNSV TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3013164;STOP-LOW PITCH ADJNG;1;EA;AR;N/A;PWC AR TAG;AR TAG;16/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3021403;COMPRESSOR ROTOR BLADES - STAGE 3;2;EA;AR;N/A;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3019335;COUPLING-EXTERNAL;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3020358;SLEEVE-FUEL HEATER CHECK VALVE;1;EA;AR;N/A;AR Fichier 102586 Page 5;AR TAG;15/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3020035;SEAL-AIR;1;EA;AR;N/A;PWC AR TAG;AR TAG;15/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3012381;BRACKET CONTROL LEVER MOUNTING;1;EA;AR;N/A;VECTOR AR TAG;AR TAG;06/11/2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3012521;SPACER COMPR DISC;1;EA;AR;A0650;PWC AR TAG;AR TAG;15/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3008787;CONNECTOR-ROD END .190-32UNFX1.250;2;EA;AR;N/A;ATLANTIC TURBINES TCCA 24-0078;TCCA 24-0078;31/10/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3008360;GEARSHAFT ASY-MAIN SCAV PUMP;1;EA;AR;N/A;PWC AR TAG;AR TAG;15/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3003862;NUT-SPANNER COMPR BRG;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3004117;SHAFTGEAR MAIN SCAVENGE PUMP;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3053995;THERMOCOUPLE-TRIM;1;EA;RP;NR00078;WERNER RP TAG;REPAIRABLE TAG;22/03/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3005664;SHAFTGEAR-BEVEL GOVERNOR DRIVE;2;EA;AR;N/A;PWC AR TAG;AR TAG;15/02/2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3004238;RETAINING PLATE;3;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;11-31-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3008784;GEAR-SPUR;2;EA;AR;N/A;Unserviceable TAG Trace 55;UNSV TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3030150;TUBE-PRESSURE OIL TRANSFER;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3026614;RING-MTG TOP REAR FIRESEAL;1;EA;RP;PWC91D3760;WERNER RP TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PWC91D3762 OR PWC91D3712;SHELF  L-1;3030996;RING-MOUNT BOTTOM REAR FIRESEAL ASYO;1;EA;RP;PWC91D3762 OR PWC91D3712;WERNER RP TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3116512-01;AGB DIAPHRAGM;1;EA;RP;5665;WERNER RP TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3019314;RING-MTG TOP CENTER FIRESEAL;1;EA;RP;PWC91D3756;WERNER RP TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3019316;RING-MTG BOTTOM CENTER FIRESEAL;1;EA;RP;PWC91D3758;WERNER RP TAG;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3011755;INSUL BLANKET-POWER SECT;1;EA;RP;N/A;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3030996;RING-MOUNT BOTTOM REAR FIRESEAL ASYO;1;EA;AR;N/A;PWC AR TAG;AR TAG;30/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3024567;VALVE-BY PASS;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3024919;CHECK VALVE HOUSING;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3113605-01;COUPLING SLEEVE;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3024673;COVER ASSY-PROPELLER THRUST BEARING;1;EA;AI;PWC956348;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3029247;FRONT OIL SCAVENGE ELBOW;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3029885;NUT;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;31/10/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3029306;SEAL-AIR COMPRESSOR TURBINE ROTOR;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3015752;ADAPTER;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;31/10/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3013145;TUBE-PROP.SHAFT OIL TRANSFER;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3018397;TIE ROD-CPRSR RTR;6;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;30/10/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;AS3221;COVER;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3011429;SEAL-AIR;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3011543;BRACKET GUIDE PIN REVERS ASYO;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3035102;IGNITER PLUG;2;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3030686;SPRING;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3109766-01;PT COUPLING;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3030295;OIL FILTER HOUSING;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3034026;CHIP DETECTOR;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3028753;BLADE RETAINING RING;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3024920;SPRING;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3010467;SPRING;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3024565;SPRING;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3019246;ELBOW-PRESSURE OIL TRANSFER FRONT;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3024564;BY-PASS VALVE SPRING;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3015114;RETENTION PLATE;1;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;3024870;POWER TURBINE SHAFT;1;EA;AR;A2052;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-1;CH53399-06;IGNITION CABLE;2;EA;AR;N/A;ATLANTIC AR TAG;AR TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3012124;HOUSING ASY MAIN SCAV PUMP IN;1;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;11/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3013458;ROD-INTERCONNECT FUEL CONT;1;EA;AR;N/A;Dallas Airmotive Condemn Tag;CONDEMN TAG;November 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3020667;TUBE-PRESS.OIL TRANSFER;1;EA;RP;N/A;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;21/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3014679;SPACER-COMPRESSOR DISC;1;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;22/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3024287;HOUSING-SCAVENGE PUMP;1;EA;RP;N/A;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;November 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3018869;CYLINDER-TORQUEMETER;1;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3013632;SPACER COMPR DISC;1;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;22/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3016058;COVER NO.2 BEARING HOUSING;1;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;11/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3011359;SPACER-SCAVENGE PUMP;1;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;10/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3021653;HOSE-NONMETALLIC;1;EA;RP;N/A;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3024671;COVER;1;EA;RP;N/A;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;15/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3016158;HOUSING-RELIEF VALVE;1;EA;AR;N/A;DALLAS AR TAG;AR TAG;16/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3012381;BRACKET CONTROL LEVER MOUNTING;1;EA;AI;N/A;Dallas Airmotive Condemn Tag;CONDEMN TAG;November 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3028222;SEAL-AIR;1;EA;AR;N/A;Dallas Airmotive Condemn Tag;CONDEMN TAG;November 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3011291;CAM-PROPELLER CONTROL;1;EA;AR;N/A;Dallas Airmotive Condemn Tag;CONDEMN TAG;01/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3008012;GEAR-PLANET SECOND STAGE REDUCTION;1;EA;AI;42D065;Dallas Airmotive Condemn Tag ;CONDEMN TAG;November 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3021570;HOUSING - PRESSURE RELIEF VALVE;1;EA;AR;N/A;Dallas Airmotive Condemn Tag;CONDEMN TAG;November 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3023254;STOP-2ND STAGE SUN GEAR;1;EA;AR;N/A;Dallas Airmotive Condemn Tag;CONDEMN TAG;10/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3008799;GEAR - SPUR;2;EA;AR;N/A;DALLAS AR TAG;CONDEMN TAG;10/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3008784;GEAR-SPUR;2;EA;AR;N/A;DALLAS AR TAG;AR TAG;11/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3008182;GEARSHAFT-SPUR;1;EA;AR;N/A;DALLAS AR TAG;AR TAG;11/11/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3032789;TUBE-INSULATED,AIR PRESS GOV,RR,ASYO;1;EA;RP;N/A;PWC Reparable Tag 03/2004;REPAIRABLE TAG;16/03/2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3018869;CYLINDER-TORQUEMETER;1;EA;RP;CPWA2339;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;01/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3118083-01;HSGPUMP;1;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;27/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3007102;ELBOW SCAVENGE OIL TRANS FR.;1;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;20/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3004517;BEARING - HOUSING OUTER;1;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;21/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3013151;COVER-OIL FILTER;1;EA;RP;N/A;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;16/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3006017;FLANGED COVER;1;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;20/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;AN100043;COVER-PLAIN;2;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;16/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3108979-01;COVER;1;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;19/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3009478;COUPLING ASY EXT SCAV TRANS;1;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;19/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3028822;TUBE;1;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;20/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3008144;CAP TUBE BREATHER BOSS;1;EA;RP;N/A;DALLAS RP TAG;REPAIRABLE TAG;19/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3013632;SPACER COMPR DISC;1;EA;RP;N/A;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;16/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3014679;SPACER-COMPRESSOR DISC;1;EA;RP;N/A;Dallas Airmotive Reparable Tag;REPAIRABLE TAG;16/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3004097;TUBE-FLANGED;1;EA;AR;N/A;Unserviceable tag;UNSV TAG;19/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3010464;PIN;1;EA;AR;N/A;DALLAS AR TAG;DALLAS AR TAG;21/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3013460;ROD-INTERCONNECT FUEL CONT;1;EA;AR;N/A;DALLAS AR TAG;DALLAS AR TAG;23/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3045163-01;TERMINL;1;EA;AR;N/A;DALLAS AR TAG;DALLAS AR TAG;16/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3012286;COUPLING SHAFT FLEX 2ND STAGE RED'N;1;EA;AR;9W248;DALLAS AR TAG;DALLAS AR TAG;21/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3020958;VALVE - PRESSURE RELIEF;1;EA;AR;N/A;Dallas Airmotive Condemn Tag;CONDEMN TAG;23/09/2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;SHELF  L-2;3022333;BRACKET-ENGINE LIFTING;1;EA;AR;N/A;Dallas Airmotive Condemn Tag;CONDEMN TAG;05/09/2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
