AC_Type,MPN,DESIGNATION,ATA,CAPABILITY,PMA,DOA,DER,Code_OEM,Design_OEM
B777,63604-323,SLIDE DOOR_4 LH,25,"EASA, FAA, CAAC",,,,70167,AIR CRUISERS
B777,63604-324,SLIDE DOOR 4RH,25,"EASA, FAA, CAAC",,,,70167,AIR CRUISERS
B777,63604-331,SLIDE DOOR_4 LH,25,"EASA, FAA, CAAC",,,,70167,AIR CRUISERS
B777,63604-332,SLIDE DOOR 4RH,25,"EASA, FAA, CAAC",,,,70167,AIR CRUISERS
B777,63604-339,SLIDE DOOR_4 LH,25,"EASA, FAA",,,,70167,AIR CRUISERS
B777,63604-340,SLIDE DOOR 4RH,25,"EASA, FAA",,,,70167,AIR CRUISERS
B777,65344-419,SLIDE DOOR 4/5 LH,25,"EASA, FAA, CAAC",,,,70167,AIR CRUISERS
B777,65344-420,SLIDE DOOR 4/5 RH,25,"EASA, FAA, CAAC",,,,70167,AIR CRUISERS
B777,65344-427,SLIDE DOOR 4/5 LH,25,"EASA, FAA, CAAC",,,,70167,AIR CRUISERS
B777,65344-428,SLIDE DOOR 4/5 RH,25,"EASA, FAA",,,,70167,AIR CRUISERS
B777,654W0037-9,TRANSCOWL GE90-90,78,"EASA, FAA, CAAC",,,,81205,BOEING
B777,66132-04,ENGINE DRIVEN PUMP,29,"EASA, FAA, CAAC",,,,93835,PARKER
B777,731966,PUMP-HYDRAULIC AC MOTOR,29,"EASA, FAA, CAAC",,X,,62983,EATON
B777,734-17360-03,MLG TRUCK POSITIONER ACTR,32,"EASA, FAA, CAAC",,X,X,S4096,SHIMADZU
B777,7516100-20050,SATELLITE DATA UNIT,23,"EASA, FAA, CAAC",,,,55939,HONEYWELL
B777,7516118-27010,SATELLITE DATA UNIT,23,"EASA, FAA, CAAC",,,,55939,HONEYWELL
B777,7516118-27130,SATELLITE DATA UNIT,23,"EASA, FAA",,,,55939,HONEYWELL
B777,7516118-27135,SATELLITE DATA UNIT,23,"EASA, FAA",,,,55939,HONEYWELL
B777,7516240-20050,RADIO FREQUENCY UNIT,23,"EASA, FAA, CAAC",,,,58960,HONEYWELL
B777,7516250-20050,HIGH PWR AMPLIFIER,23,"EASA, FAA, CAAC",,,,58960,HONEYWELL
B777,7520000-20140,HIGH POWER AMPL SATCOM,23,"EASA, FAA",,,,55939,HONEYWELL
B777,7520061-34010,HS DATA UNIT SATCOM,23,"EASA, FAA",,,,55939,HONEYWELL
B777,7520061-34015,"HIGH SPEED DATA UNIT,SATC",23,"EASA, FAA",,,,55939,HONEYWELL
B777,7520061-34016,HIGH SPEED DATA UNIT SATC,23,"EASA, FAA",,,,55939,HONEYWELL
B777,756585D,BUS POWER CTL UNIT,24,"EASA, FAA, CAAC",,,,99167,HAMILTON
B777,756585E,BUS POWER CTL UNIT,24,"EASA, FAA, CAAC",,,,99167,HAMILTON
B777,756585F,BUS POWER CTL UNIT,24,"EASA, FAA, CAAC",,,,99167,HAMILTON
B777,756603C,GENERATOR CTL UNIT,24,"EASA, FAA, CAAC",,,,99167,HAMILTON
B777,756603D,GENERATOR CTL UNIT,24,"EASA, FAA, CAAC",,,,99167,HAMILTON
B777,756603E,GENERATOR CTL UNIT,24,"EASA, FAA, CAAC",,,,99167,HAMILTON
B777,756603F,GENERATOR CTL UNIT,24,"EASA, FAA, CAAC",,,,99167,HAMILTON
B777,757183D,BACKUP GEN CONVERTER,24,"EASA, FAA, CAAC",,,,99167,HAMILTON
B777,757183F,BACKUP GEN CONVERTER,24,"EASA, FAA, CAAC",,,,99167,HAMILTON
B777,757183G,BACKUP GEN CONVERTER,24,"EASA, FAA, CAAC",,,,99167,HAMILTON
B777,7800084-001,FCU,38,"EASA, FAA, CAAC",,,,58568,MAG AERO
B777,7800084-002,FCU,38,"EASA, FAA, CAAC",,,,58568,MAG AERO
B777,785897-3,WINDOW HEATER CTL UNIT,30,"EASA, FAA, CAAC",,,,F0553,INTERTECH
B777,7900101,TOILET ASSY-VACUUM LH,38,"EASA, FAA, CAAC",X,X,,58568,MAG AERO
B777,7900102,TOILET ASSY-VACUUM RH,38,"EASA, FAA, CAAC",X,X,,58568,MAG AERO
B777,792-6140-001,HF ANTENNA COUPLER,23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,804044-15,OXYGEN CYLINDER,35,"EASA, FAA, CAAC",,,,53655,AVOX
B777,8061-686,HYDRO MECHANICAL UNIT,73,"EASA, FAA, CAAC",,,,,
B777,8061-687,HYDRO MECHANICAL UNIT,73,"EASA, FAA, CAAC",,,,,
B777,8061-688,HYDRO MECHANICAL UNIT,73,"EASA, FAA, CAAC",,,,,
B777,8061-693,HYDRO MECHANICAL UNIT,73,"EASA, FAA, CAAC",,,,66503,WOODWARD INC
B777,8061-694,HYDRO MECHANICAL UNIT,73,"EASA, FAA, CAAC",,,,,
B777,8061-695,HYDRO MECHANICAL UNIT,73,"EASA, FAA, CAAC",,,,,
B777,806835-01,OXYGEN CYLINDER,35,"EASA, FAA, CAAC",,,,53655,AVOX
B777,808574-1,FILTER AIR,30,"EASA, FAA",,,,73030,HAMILTON
B777,810204-3,FLOW CTRL VALVE ASSY,21,"EASA, FAA, CAAC",,,X,73030,HAMILTON
B777,810204-4,FLOW CTRL VALVE ASSY,21,"EASA, FAA, CAAC",,,X,73030,HAMILTON
B777,810206-4,RAM AIR INLET DOOR ACT,21,"EASA, FAA, CAAC",,,,73030,HAMILTON
B777,810206-5,RAM AIR INLET DOOR ACT,21,"EASA, FAA, CAAC",,,,73030,HAMILTON
B777,810214-1,COND LL 2ND STG TURB VLVE,21,"EASA, FAA, CAAC",,,,73030,HAMILTON
B777,810214-2,COND LL 2ND STG TURB VLVE,21,"EASA, FAA, CAAC",,,,73030,HAMILTON
B777,810215-2,ECO COOLING VALVE,21,"EASA, FAA, CAAC",,,X,73030,HAMILTON
B777,810215-3,ECO COOLING VALVE,21,"EASA, FAA, CAAC",,,X,73030,HAMILTON
B777,810221-1,VALVE ASSY ZONE TRIM,21,"EASA, FAA, CAAC",,,,73030,HAMILTON
B777,810221-2,VALVE ASSY ZONE TRIM,21,"EASA, FAA, CAAC",,,,73030,HAMILTON
B777,810229-3,VALVE-TRIM AIR PRSOV,21,"EASA, FAA, CAAC",,,X,73030,HAMILTON
B777,810229-4,VALVE-TRIM AIR PRSOV,21,"EASA, FAA, CAAC",,,X,73030,HAMILTON
B777,810229-5,VALVE-TRIM AIR PRSOV,21,"EASA, FAA, CAAC",,,X,73030,HAMILTON
B777,810229-6,TRIM AIR PRSOV,21,"EASA, FAA, CAAC",,,X,73030,HAMILTON
B777,810230-104,FLOW SENSOR ASSY,21,"EASA, FAA, CAAC",,,,73030,HAMILTON
B777,810230-4,PACK FLOW SENSOR,21,"EASA, FAA, CAAC",,,,73030,HAMILTON
B777,810504-10,SENSR PRES. ENG. ANTI-ICE,30,"EASA, FAA, CAAC",,,,73030,HAMILTON
B777,810504-8,SENSR PRES. ENG. ANTI-ICE,30,"EASA, FAA, CAAC",,,,73030,HAMILTON
B777,810504-9,SENSOR PRESSURE,21,"EASA, FAA, CAAC",,,,73030,HAMILTON
B777,810601-2,WING ANTI ICE VALVE,30,"EASA, FAA, CAAC",,,,73030,HAMILTON
B777,810601-3,WING ANTI ICE VALVE,30,"EASA, FAA, CAAC",,,,73030,HAMILTON
B777,810603-4,SENSOR,21,"EASA, FAA",,,,73030,HAMILTON
B777,810603-5,SENSOR,21,"EASA, FAA",,,,73030,HAMILTON
B777,816420-3,EDIU,31,"EASA, FAA, CAAC",,,,73030,HAMILTON
B777,822-0006-104,AUTOPILOT FLIGHT DIRECTOR,22,"EASA, FAA",,,,4V792,ROCKWELL
B777,822-0006-105,AUTOPILOT FLIGHT DIRECTOR,22,"EASA, FAA",,,,4V792,ROCKWELL
B777,822-0297-001,"VOR/MARKER RECEIVER,900",34,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-0298-001,"RECEIVER ILS, ILS900",34,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-0299-001,"ADF RECEIVER,900",34,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-0323-002,"VHF COM TRANSCEIVER,900",23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-0329-001,DME 900 INTERROGATOR,34,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-0330-001,TRANSCEIVER HF HFS900,23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-0334-002,TRANSCEIVER-RADIO ALTI.,34,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-0987-002,HF ANTENNA COUPLER,23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-0987-003,HF ANTENNA COUPLER,23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-0987-004,CPL920D HF ANTENNA COUPLE,23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-0990-001,TRANSCEIVER HF,23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-0990-002,TRANSCEIVER HF,23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-0990-003,HF TRANSCEIVER / HFS 900D,23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-0990-004,TRANSCEIVER HF / HFS 900D,23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-1047-002,"VHF COM TRANSCEIVER,900B",23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-1047-003,"VHF COM TRANSCEIVER,900B",23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-1152-001,MULT.MOD.RECEIVER,34,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-1152-002,MULT.MOD.RECEIVER,34,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-1250-002,TRANSCEIVER VHF,23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-1287-101,VHF TRANSCEIVER,23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-1293-002,COMPUTER-TCAS,34,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-1293-003,TCAS COMPUTER,34,"EASA, FAA",,,,4V792,ROCKWELL
B777,822-1293-033,TCAS COMPUTER,34,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-1338-001,TRANSPONDER ATC MODE S,34,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-1338-002,TRANSPONDER ATC MODE S,34,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-1338-003,TRANSPONDER ATC MODE S,34,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-1338-005,ATC TRANSPONDER,34,"EASA, FAA",,,,4V792,ROCKWELL
B777,822-1338-205,ATC TRANSPONDER,34,"EASA, FAA",,,,,
B777,822-1710-001,WEATHER RADAR TRANSCEIVER,23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-1710-002,WEATHER RADAR TRANSCEIVER,23,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-1821-001,MULTI MODE RECEIVER,34,"EASA, FAA, CAAC",,,,4V792,ROCKWELL
B777,822-1821-002,MULTI MODE RECEIVER,34,"EASA, FAA, CAAC",,,,0EFD0,
B777,828500-2,MAIN FUEL PUMP,73,"EASA, FAA, CAAC",,,,,
B777,828500-3,MAIN FUEL PUMP,73,"EASA, FAA, CAAC",,,,,
B777,83-103-01,BRAKE TEMPERATURE MODULE,32,"EASA, FAA",,,,08748,ELDEC
B777,838000-2,MAIN FUEL PUMP,73,"EASA, FAA, CAAC",,,,59875,EATON
B777,8-736-05,FLIGHT CTL POWER SUPPLY,24,"EASA, FAA, CAAC",,,,08748,ELDEC
B777,8-736-06,FLIGHT CTL POWER SUPPLY,24,"EASA, FAA, CAAC",,,,08748,ELDEC
B777,880400-1005,VBV ACTUATOR GE90-115,75,"EASA, FAA, CAAC",,,,92003,PARKER
B777,880400-1006,VBV ACTUATOR GE90-115,75,"EASA, FAA, CAAC",,,,,
B777,898870,EXTINGUISHER BOTTLE,26,"EASA, FAA, CAAC",,,,,
B777,8KE143GAD1,AVM SIGNAL CONDITIONNER U,77,"EASA, FAA, CAAC",,,,97424,AMETEK
B777,8KE143PAB1,AVM SIGNAL CONDITIONNER U,77,"EASA, FAA, CAAC",,,,97424,AMETEK
B777,8KE143PAC1,AVM SIGNAL CONDITIONNER U,77,"EASA, FAA, CAAC",,,,97424,AMETEK
B777,8KE143RAC1,AVM SIGNAL CONDITIONNER U,77,"EASA, FAA, CAAC",,,,97424,AMETEK
B777,8TJ124ERF1,TRANSMITTER-FUEL FLOW,73,"EASA, FAA, CAAC",,,,,
B777,8TJ124ERG1,FUEL FLOW,73,"EASA, FAA, CAAC",,,,,
B777,8TJ124ERJ1,FUEL FLOW,73,"EASA, FAA, CAAC",,,,97424,AMETEK
B777,8TJ167ERF1,TRANSMITTER-FUEL FLOW,73,"EASA, FAA, CAAC",,,,,
B777,8TJ167ERG1,TRANSMITTER-FUEL FLOW,73,"EASA, FAA, CAAC",,,,,
B777,904800-01,PED FLIGHT LOCK ACTUATOR,52,"EASA, FAA, CAAC",,,,25693,MEGGITT
B777,930-4301-001,FLATE PLATE,34,"EASA, FAA",,,,97896,HONEYWELL
B777,933D100-1,PED FLIGHT LOCK ACTUATOR,52,"EASA, FAA, CAAC",,,X,25693,MEGGITT
B777,94N6097,TRANSMITTER-EMERG. LOCAT.,25,"EASA, FAA, CAAC",,,,F6614,ELTA
B777,94N6097B,TRANSMITTER-EMERG. LOCAT.,25,"EASA, FAA, CAAC",,,,F6614,ELTA
B777,9599-607-19996,TRANSCEIVER-RADIO ALTIMTR,34,"EASA, FAA",,,,F9111,THALES
B777,964-0453-011,COUPLER-HF,23,"EASA, FAA, CAAC",,,,97896,HONEYWELL
B777,965-0976-003-212-212,ENH.GRD PROX.WARN.CPTR,34,"EASA, FAA, CAAC",,,,97896,HONEYWELL
B777,965-0976-003-218-218,ENHAN GND PROX WRN COMPT,34,"EASA, FAA, CAAC",,,,97896,HONEYWELL
B777,965-0976-003-222-222,GROUND PROX WARN COMP,34,"EASA, FAA, CAAC",,,,,
B777,965-0976-003-230-230,EGPWC,34,"EASA, FAA, CAAC",,,,,
B777,9700C1ABF23A,BOUTEILLE OXYGENE,35,"EASA, FAA, CAAC",,,,53655,AVOX
B777,9700C1ABF23B,BOUTEILLE OXYGENE KALIFA,35,"EASA, FAA, CAAC",,,,53655,AVOX
B777,9700F1ABF23AM,"BOUTEILLE O2 (2L,4L,EROS)",35,"EASA, FAA, CAAC",,,,53655,AVOX
B777,9700G2ABF10A,PORTABLE OXYGEN BOTTLE,35,"EASA, FAA, CAAC",,,,53655,AVOX
B777,972952,HYDRAULIC PUMP EDP/ADP,29,"EASA, FAA, CAAC",,X,X,62983,EATON
B777,9750B0818,BATTERY,24,"EASA, FAA, CAAC",,,,,
B777,980-4700-003,SOLID STATE FLIGHT DATA R,31,"EASA, FAA, CAAC",,,,97896,HONEYWELL
B777,980-4700-042,SOLID STATE FLIGHT DATA R,31,"EASA, FAA, CAAC",,,,97896,HONEYWELL
B777,980-4750-003,S.S.FLIGHT DATA RECORDER,31,"EASA, FAA",,,,,
B777,980-4750-009,S.S.FLIGHT DATA RECORDER,23,"EASA, FAA",,,,97896,HONEYWELL
B777,980-6022-001,COCKPIT VOICE RECORDER,23,"EASA, FAA, CAAC",,,,,
B777,980-6032-001,COCKPIT VOICE RECORDER,23,"EASA, FAA",,,,97896,HONEYWELL
B777,A3396-101,ROD ASSY,71,"EASA, FAA",,,,08844,MARATHON
B777,AEB999-30,FILTER,73,"EASA, FAA, CAAC",,,,18350,PALL AERO
B777,AFA15-301-1,PANELAY/POSTMOD MK2A IS E,25,"EASA, FAA",,,,K8862,AIM ALTITUDE
B777,AFA15-302-1,PANEL AY-ELEC/POSTMOD MK2,25,"EASA, FAA",,,,K8862,AIM ALTITUDE
B777,AIR91754,CYLINDER HYD ACCU TRANSF,29,"EASA, FAA",,,,K0667,APPH
B777,AIR91754-0,CYLINDER HYD ACCU TRANSF,29,"EASA, FAA",,,,,
B777,APT151250-950A,FUEL MANIFOLD SENSOR,73,"EASA, FAA, CAAC",,,,34345,KULITE
B777,APT7B1500-7BARD,OIL FDP SENSOR,79,"EASA, FAA, CAAC",,,,34345,KULITE
B777,APT8A1500-120D,SENSOR FUEL PUMP,73,"EASA, FAA, CAAC",,,,34345,KULITE
B777,BA27-01,BATTERY,24,"EASA, FAA, CAAC",,,,08748,ELDEC
B777,BFS24,FUEL SPARE VALVE BATTERY,24,"EASA, FAA",,,,1MXA1,RADIANT
B777,BPAS10-5,EPAS BATTERY,52,"EASA, FAA",,,,1MXA1,RADIANT
B777,C12349AC02,PRINTER,23,"EASA, FAA, CAAC",,,,F9111,THALES
B777,C12349AD03,PRINTER,23,"EASA, FAA, CAAC",,,,F9111,THALES
B777,C12349DA01,PRINTER,31,"EASA, FAA, CAAC",,,,F9111,THALES
B777,C12349DA02,PRINTER,31,"EASA, FAA, CAAC",,,,F9111,THALES
B777,D717-01-100,PACK BATTERY EPSU_0777269,33,"EASA, FAA, CAAC",,,,D8095,GOODRICH
B777,D717-02-001,EMERGENCY POWER SUP UNIT,33,"EASA, FAA, CAAC",,,,K0673,PAGE AEROSPA
B777,DK120,BEACON ULB 30 DAY,23,"EASA, FAA, CAAC",,,,94970,DUKANE
B777,ELM2000-10-10,SIGNAL INTERFACE UNIT,24,"EASA, FAA",,,,K5294,GE
B777,ELM2001-10-10,CONTROL & COMMUNICATION U,24,"EASA, FAA",,,,,
B777,ELM2001-11-10,CONTROL & COMMUNICATION U,24,"EASA, FAA",,,,K5294,GE
B777,ELM2001-11-11,CONTROL & COMMUNICATION U,24,"EASA, FAA",,,,K5294,GE
B777,ELM2001-12-10,CONTROL & COMMUNICATION U,24,"EASA, FAA",,,,K5294,GE
B777,ELM5-6,POWER SUPPLY CARD,24,"EASA, FAA",,,,K5294,GE
B777,ELM801-6-1,CPU CARD,24,"EASA, FAA",,,,K5294,GE
B777,ELM801-6-2,CPU CARD,24,"EASA, FAA",,,,K5294,GE
B777,ELM801-8-2,CPU CARD,24,"EASA, FAA",,,,K5294,GE
B777,ELM802-2-1,P110-ARINC 629 CARD,24,"EASA, FAA",,,,K5294,GE
B777,ELM802-2-2,P210-ARINC 629 CARD,24,"EASA, FAA",,,,K5294,GE
B777,ELM802-2-3,P310-ARINC 629 CARD,24,"EASA, FAA",,,,K5294,GE
B777,ELM802-2-5,P110-ARINC 629 CARD,24,"EASA, FAA",,,,K5294,GE
B777,ELM802-5-3,P310-ARINC 629 CARD,24,"EASA, FAA",,,,K5294,GE
B777,ELM803-2-1,I/O CARD,24,"EASA, FAA",,,,K5294,GE
B777,ELM804-2-1,I/O 2 CARD,24,"EASA, FAA",,,,K5294,GE
B777,ELM805-6-1,DC S/SYSTEMS_CARD,24,"EASA, FAA",,,,K5294,GE
B777,ELM806-2-1,SPECIAL FUNCTIONS CARD,24,"EASA, FAA",,,,K5294,GE
B777,ELP362D,UNDERWATER LOCATOR BEACON,23,"EASA, FAA, CAAC",,,,4U270,
B777,G6031-05,PANEL ASSY EVAC SIGNAL,25,"EASA, FAA, CAAC",,,,99837,GABLES
B777,G6031-06,PANEL ASSY EVAC SIGNAL,25,"EASA, FAA, CAAC",,,,99837,GABLES
B777,G6031-16,EVACUATION CONTROL PANEL,25,"EASA, FAA, CAAC",,,,99837,GABLES
B777,G7131-03,ATC/TCAS TRANSPONDER PA,34,"EASA, FAA, CAAC",,,,99837,GABLES
B777,G7156-01,ATC / TCAS CONTROL PANEL,34,"EASA, FAA, CAAC",,,,99837,GABLES
B777,HG2040AD02,SEC ATT AIR REF UNIT,34,"EASA, FAA, CAAC",,,,65507,HONEYWELL
B777,HG2040AD03,SEC ATT AIR REF UNIT,34,"EASA, FAA, CAAC",,,,65507,HONEYWELL
B777,HG2060AD01,AIR DATA INERT REF UNIT,34,"EASA, FAA, CAAC",,,,65507,HONEYWELL
B777,MC10-08-109,"MASK-OXYGEN,CREW",35,"EASA, FAA, CAAC",,,,F0553,INTERTECH
B777,MC10-25-104,"MASK-OXYGEN,CREW",35,"EASA, FAA, CAAC",,,,F5341,IN EROS
B777,MF10-02-11,MASK-OXYGEN FULLFACE,35,"EASA, FAA, CAAC",,,,F5341,IN EROS
B777,MF10-05-11,"MASK-OXYGEN,FULL FACE",35,"EASA, FAA, CAAC",,,,F5341,IN EROS
B777,MF10-05-15,"MASK-OXYGEN,FULL FACE",35,"EASA, FAA, CAAC",,,,,
B777,MF20-003,MASK AY,35,"EASA, FAA, CAAC",,,,F5341,IN EROS
B777,MF20-501,"MASK-OXYGEN, FULL FACE",35,"EASA, FAA, CAAC",,,,F5341,IN EROS
B777,RDAX7281-01,ANNOUNCEMENT AND BOARDING,23,"EASA, FAA, CAAC",,,,54473,MATSUSHITA
B777,RDAX7673-10,LOADABLE PRAM,23,"EASA, FAA, CAAC",,,,0FF57,PANASONIC
B777,RDAX7674-01,PRE RECORDED ANNOUCEMENT,23,"EASA, FAA, CAAC",,,,0FF57,PANASONIC
B777,RDAX7675-60,PRE RECORDED ANNOUCEMENT,23,"EASA, FAA, CAAC",,,,0FF57,PANASONIC
B777,S131W171-1,PED FLIGHT LOCK ACTUATOR,52,"EASA, FAA, CAAC",,,,72121,VICKERS
B777,S210W110-1026,ASCPC,36,"EASA, FAA",,,,,
B777,S270T201-7,PUMP-HYDRAULIC AC MOTOR,29,"EASA, FAA, CAAC",,,,,
B777,S271W110-2,HYDRAULIC PUMP EDP/ADP,29,"EASA, FAA, CAAC",,,,,
B777,S283W500-103,EDIU,31,"EASA, FAA, CAAC",,,,,
B777,S293W410-2,MLG TRUCK POSITIONER ACTR,32,"EASA, FAA, CAAC",,,X,,
B777,S294W201-13,BSCU,32,"EASA, FAA",,,,,
B777,S294W601-21,BRAKE TEMPERATURE MODULE,32,"EASA, FAA",,,,,
B777,S294W901-11,TYRE PRESS MONITOR UNIT,32,"EASA, FAA, CAAC",,,,F6137,MESSIER
B777,S351W200-100,APU CONTROLLER,49,"EASA, FAA, CAAC",,,,,
B777,SL3924AA01,SELECTIVE CALLING DECODER,23,"EASA, FAA, CAAC",,,,F6168,TEAM
B777,TY1901-51,ACTUATOR ASSY-PWR DOOR,71,"EASA, FAA",,,,K0377,GOODRICH
B777,TY1901-51A,ACTUATOR ASSY-PWR DOOR,71,"EASA, FAA",,,,,
B777,Z285H0122110,ISPC DOUBLE,25,"EASA, FAA",,,,C6253,KID-SYSTEME
B777_CARGO,0154GF10,SENSOR PT25,73,"EASA, FAA, CAAC",,,,,
B777_CARGO,0154GF12,HEATED SENSOR T25,73,"EASA, FAA, CAAC",,,,,
B777_CARGO,01N65900,EMERG.LOCATOR TRANSMITTER,25,"EASA, FAA, CAAC",,,,F6614,ELTA
B777_CARGO,01N65920,EMERG.LOCATOR TRANSMITTER,25,"EASA, FAA, CAAC",,,,F6614,ELTA
B777_CARGO,0330KPU02,FUEL QUANTITY PROCESSOR U,28,"EASA, FAA, CAAC",,,,U0J60,ONTIC
B777_CARGO,0330KPU03,FUEL QUANTITY PROCESSOR U,28,"EASA, FAA, CAAC",,,,U0J60,ONTIC
B777_CARGO,04-100000-702,OVERHEAT DETECTOR-STRUT,26,"EASA, FAA, CAAC",,,,73168,KIDDE TECHNO
B777_CARGO,04-100000-709,OVHT DETECTOR -FANCASE,26,"EASA, FAA, CAAC",,,,73168,KIDDE TECHNO
B777_CARGO,066-01127-1602,TRANSPONDER MODE S,34,"EASA, FAA, CAAC",,,,97896,HONEYWELL
B777_CARGO,071-01503-2901,ATC CONTROL PANEL,34,"EASA, FAA, CAAC",,,,97896,HONEYWELL
B777_CARGO,0861FL,PROBE ANGLE OF ATTACK,34,"EASA, FAA, CAAC",,,,59885,ROSEMOUNT
B777_CARGO,0861FL1,PROBE ANGLE OF ATTACK,34,"EASA, FAA, CAAC",,,,59885,ROSEMOUNT
B777_CARGO,0871DL5,ICE DETECTOR,30,"EASA, FAA, CAAC",,,,59885,ROSEMOUNT
B777_CARGO,0871DL6,ICE DETECTOR,30,"EASA, FAA, CAAC",,,,59885,ROSEMOUNT
B777_CARGO,1-002-0102-2090,STATIC INVERTER,24,"EASA, FAA, CAAC",,,,10933,AVIONICS
B777_CARGO,10100N01Y00,QUANTITY INDICATOR,29,"EASA, FAA, CAAC",,,,61349,AMETEK
B777_CARGO,10100N02Y00,QUANTITY INDICATOR,29,"EASA, FAA, CAAC",,,,61349,AMETEK
B777_CARGO,10100N03Y00,QUANTITY INDICATOR,29,"EASA, FAA",,,,61349,AMETEK
B777_CARGO,1024-3,DIMMER,33,"EASA, FAA, CAAC",,,,3E2Y8,ASTRONICS
B777_CARGO,1024-4,DIMMER,33,"EASA, FAA, CAAC",,,,21562,GENERAL DYN
B777_CARGO,11389-2,SENSOR PRESSURE,21,"EASA, FAA, CAAC",,,,73030,HAMILTON
B777_CARGO,114E6791G3,FADEC,73,"EASA, FAA, CAAC",,,,,
B777_CARGO,114E6791G4,FADEC,73,"EASA, FAA, CAAC",,,,,
B777_CARGO,114E6791G5,FADEC,73,"EASA, FAA, CAAC",,,,,
B777_CARGO,114E6791G6,FADEC,73,"EASA, FAA, CAAC",,,,3E6E4,FADEC
B777_CARGO,1153426-1M624,EMERG.LOCATOR TRANSMITTER,25,"EASA, FAA",,,,07217,HONEYWELL
B777_CARGO,1153532-1M725,TRANSMITTER EMERG LOCATOR,25,"EASA, FAA",,,,,
B777_CARGO,132ABK,OIL TEMP SENSOR,79,"EASA, FAA, CAAC",,,,59885,ROSEMOUNT
B777_CARGO,132VJ2RL17B,LINEAR ACTUATOR,25,"EASA, FAA, CAAC",,,,31645,GOODRICH
B777_CARGO,1374-200-002,"QUICK ACC.RECORD.,OPTICAL",31,"EASA, FAA, CAAC",,,,F9111,THALES
B777_CARGO,138400-4,RAM AIR INLET DOOR ACT,21,"EASA, FAA, CAAC",,,,,
B777_CARGO,138400-4M,RAM AIR INLET DOOR ACT,21,"EASA, FAA, CAAC",,,,,
B777_CARGO,138400-5,RAM AIR INLET DOOR ACT,21,"EASA, FAA, CAAC",,,,,
B777_CARGO,138400-5M,RAM AIR INLET DOOR ACT,21,"EASA, FAA, CAAC",,,,,
B777_CARGO,138400-6,RAM AIR INLET DOOR ACT,21,"EASA, FAA, CAAC",,,,,
B777_CARGO,138400-8,RAM AIR INLET DOOR ACT,21,"EASA, FAA, CAAC",,,,,
B777_CARGO,140-025-2,TRANSDUCER,32,"EASA, FAA, CAAC",,,,81982,HYDRO-AIRE
B777_CARGO,154GF10,SENSOR PT25,73,"EASA, FAA",,,,60678,ROSEMOUNT
B777_CARGO,15800-029-3,TOILET ASSEMBLY,38,"EASA, FAA, CAAC",,,,29780,MAG AERO
B777_CARGO,15800-358,RINSE VALVE,38,"EASA, FAA, CAAC",,,,,
B777_CARGO,1687M90P02,OIL TEMP SENSOR,79,"EASA, FAA, CAAC",,,,,
B777_CARGO,1693M17P02,SENSOR FUEL PUMP,73,"EASA, FAA, CAAC",,,,062W0,GE
B777_CARGO,1694M23P06,HPTACC VALVE,75,"EASA, FAA, CAAC",,,,,
B777_CARGO,1694M24P04,LPTACC VALVE,72,"EASA, FAA, CAAC",,,,062W0,GE
B777_CARGO,1694M24P08,LPTACC VALVE,72,"EASA, FAA, CAAC",,,,,
B777_CARGO,1694M25P04,CCC VALVE,75,"EASA, FAA, CAAC",,,,,
B777_CARGO,1694M25P06,CCC VALVE,75,"EASA, FAA, CAAC",,,,,
B777_CARGO,1694M25P08,CCC VALVE,75,"EASA, FAA, CAAC",,,,,
