Fld_Part_ID;Fld_Part_Nbr;FLD_PART_DESC;NHA (Next Higher Assy);Fld_Part_MFG;Fld_Part_MFG_Old;Fld_AC_ID;Fld_AC_ID;Fld_Old_LP;Fld_Part_List_Price;Fld_Part_Price_Currency_ID;Fld_Part_LP_Date;Fld_Remark;status;alt_pn;Fld_Add_PN_Date;aci_contact_entry;ata_chapter;CAGE#;"Essentiality Category, 1=1; 2= 2 3= 3";OEM;MOQ
;D2511057120000;PIN;;;;5;A320;;;;;;;;;;;;;;
;D2511124900000;PLATE;;;;5;A320;;;;;;;;;;;;;;
;A225498294-726;BI-FOLDING DOOR;;;;5;A320;;;;;;;;;;;;;;
;A2527576120400;HANDLE UPR;;;;5;A320;;;;;;;;;;;;;;
;D5211004120600;BOLT;;;;5;A320;;;;;;;;;;;;;;
;D9241069900100;TUBE;;;;5;A320;;;;;;;;;;;;;;
;A2557144422000;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;A2557146827600;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D2557295726800;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D4918547320200;HOSE;;;;5;A320;;;;;;;;;;;;;;
;D4988504620400;HOSE;;;;5;A320;;;;;;;;;;;;;;
;D2527138000600;PANEL ASSY - COVER LIGHT;;;;5;A320;;;;;;;;;;;;;;
;98D27207545000;PIN-RIGGING;;;;5;A320;;;;;;;;;;;;;;
;98D27207546000;PIN-RIGGING;;;;5;A320;;;;;;;;;;;;;;
;D5754600024100;SEAL;;;;5;A320;;;;;;;;;;;;;;
;D2527358203000;CAP;;;;5;A320;;;;;;;;;;;;;;
;D3817001513400;TUBE ASSY;;;;5;A320;;;;;;;;;;;;;;
;D2527138000600;PANEL ASSY - COVER LIGHT;;;;5;A320;;;;;;;;;;;;;;
;98F10001003000;COVER;;;;5;A320;;;;;;;;;;;;;;
;98D10103500043;COVER EMERGENCY PITOT PROBE;;;;5;A320;;;;;;;;;;;;;;
;98D10103500042;COVER EMERGENCY PITOT PROBE;;;;5;A320;;;;;;;;;;;;;;
;98A10001005000;PITOT TUBE COVER;;;;5;A320;;;;;;;;;;;;;;
;D2557295030600;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;A2557146830400;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D2557295024300;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;A2527576120400;HANDLE UPR;;;;5;A320;;;;;;;;;;;;;;
;D2905321320000;HOSE;;;;5;A320;;;;;;;;;;;;;;
;D2905321220000;HOSE;;;;5;A320;;;;;;;;;;;;;;
;98D27207548000;PIN RIGGING;;;;5;A320;;;;;;;;;;;;;;
;D2557153000000;PANEL ASSY - DECOMPRESSION;;;;5;A320;;;;;;;;;;;;;;
;A425400467-704;SEAT ASSY - TOILET;;;;5;A320;;;;;;;;;;;;;;
;D5288016520851;SHEET TEFLON;;;;5;A320;;;;;;;;;;;;;;
;D5248511020000;STRUT ACCESS DOOR;;;;5;A320;;;;;;;;;;;;;;
;98D27303003001;TOOL AILERON ELEVATOR RUDDER;;;;5;A320;;;;;;;;;;;;;;
;98D27303000001;LOAD APPLICATION;;;;5;A320;;;;;;;;;;;;;;
;97A27003000007;KIT GAUGE ASSY PUSH PULL;;;;5;A320;;;;;;;;;;;;;;
;98A53003500000;WRENCH UNSCREWING TOOL;;;;5;A320;;;;;;;;;;;;;;
;98A57304002000;MAN HOLE BOLT EXTRACTOR;;;;5;A320;;;;;;;;;;;;;;
;98D27309001000;ELEVATOR NEUTRAL SET LH/RH;;;;5;A320;;;;;;;;;;;;;;
;98D27309003000;LOCKING DEVICE;;;;5;A320;;;;;;;;;;;;;;
;98D27309009004;COLLAR;;;;5;A320;;;;;;;;;;;;;;
;98F34103003000;PITOT CLEANING TOOL;;;;5;A320;;;;;;;;;;;;;;
;01000007;COVER ASSY;;;;5;A320;;;;;;;;;;;;;;
;98D27604001000;SPOILER SUPPORT STRUT;;;;5;A320;;;;;;;;;;;;;;
;98D55209004000;SLING ELEVATOR;;;;5;A320;;;;;;;;;;;;;;
;D5348009820800;BUMPER;;;;5;A320;;;;;;;;;;;;;;
;D9249181401200;GUIDE;;;;5;A320;;;;;;;;;;;;;;
;98D27803500001;LOCK FLAP SLAT CTRL;;;;5;A320;;;;;;;;;;;;;;
;A3411400020200;SEAL;;;;5;A320;;;;;;;;;;;;;;
;D3237010900060;VALVE ASSY;;;;5;A320;;;;;;;;;;;;;;
;97A27003000007;KIT GAUGE ASSY PUSH PULL;;;;5;A320;;;;;;;;;;;;;;
;S125400430-500;PANEL WASHBASIN UNIT;;;;5;A320;;;;;;;;;;;;;;
;A225400426-012;ANGLE ASSY MOUNTING;;;;5;A320;;;;;;;;;;;;;;
;A225400426-012;ANGLE ASSY MOUNTING;;;;5;A320;;;;;;;;;;;;;;
;D2527204400500;PLATE;;;;5;A320;;;;;;;;;;;;;;
;D2527207000400;COVER PANEL CPL;;;;5;A320;;;;;;;;;;;;;;
;D9259017820000;SUPPORT FOIL;;;;5;A320;;;;;;;;;;;;;;
;D2527130605000;FAIRING;;;;5;A320;;;;;;;;;;;;;;
;D5248511020000;STRUT ACCESS DOOR;;;;5;A320;;;;;;;;;;;;;;
;98D10103500043;CAPT & FO STATIC PROBE;;;;5;A320;;;;;;;;;;;;;;
;98D52307515000;SAFETY LOCKS - DOOR ACTUATOR;;;;5;A320;;;;;;;;;;;;;;
;D5237106020400;SEAL;;;;5;A320;;;;;;;;;;;;;;
;D2527204400500;PLATE;;;;5;A320;;;;;;;;;;;;;;
;D2527207000400;COVER PANEL CPL;;;;5;A320;;;;;;;;;;;;;;
;D5337189520200;LOUVER;;;;5;A320;;;;;;;;;;;;;;
;D5754052520200;COVER PIVOT BOLT;;;;5;A320;;;;;;;;;;;;;;
;D2527137400600;PANEL ASSY COVER LIGHT;;;;5;A320;;;;;;;;;;;;;;
;D2137100220400;GASKET;;;;5;A320;;;;;;;;;;;;;;
;D2511168700000;FLAP ASSY;;;;5;A320;;;;;;;;;;;;;;
;D5311201300000;FITTING ASSY;;;;5;A320;;;;;;;;;;;;;;
;D2527752104000;PANEL ASSY GASPER;;;;5;A320;;;;;;;;;;;;;;
;D2917008003100;TUBE;;;;5;A320;;;;;;;;;;;;;;
;521165B02R01;MODKIT;;;;5;A320;;;;;;;;;;;;;;
;98A10001005000;COVER - PITOT TUBE;;;;5;A320;;;;;;;;;;;;;;
;D1121001320000;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320200;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320400;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320600;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320700;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320800;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D2527137400600;PANEL;;;;5;A320;;;;;;;;;;;;;;
;A2528651620600;SUPPORT;;;;5;A320;;;;;;;;;;;;;;
;D5754070101000A;FAIRING;;;;5;A320;;;;;;;;;;;;;;
;271245A01R03;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;271245A21R01;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;271245D08R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;271245D10R02;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;271248A01R05;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;281188A02R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;291135D01R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;291149D01R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;291149D01R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;291156A01R01;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;291156A11R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;311353A01R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;321346A01R02;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;321346A01R02;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;321346A01R02;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;321346A03R01;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;321346A03R01;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;321346A06R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;321346A06R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;321346A06R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;321346A11R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;321346A11R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;321415A01R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;331044D01R03;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;341459A01R01;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;531180A01R02;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;531184A01R07;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;531184A01R07;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;531275D02R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;531279C01R02;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;531279C01R02;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;531279C01R02;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;531287A01R02;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;571147D02R02;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;571147D05R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;571154B01R01;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;571154B04R01;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;571154B05R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;571154B06R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;571154B07R03;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;571155B06R01;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;571155B07R01;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;571155B08R01;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;571155B09R01;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;571155B11R01;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;571155B13R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;571163D03R01;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;571163D04R01;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;921056A01R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;921068A01R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;921073A01R00;AIRBUS KIT;;;;5;A320;;;;;;;;;;;;;;
;98A10001005000;PITOT TUBE COVER;;;;5;A320;;;;;;;;;;;;;;
;98A10001005000;COVER PITOT PROBE;;;;5;A320;;;;;;;;;;;;;;
;98A10001005000;COVER PITOT PROBE;;;;5;A320;;;;;;;;;;;;;;
;98A10001005000;COVER - PITOT TUBE;;;;5;A320;;;;;;;;;;;;;;
;98A2520750300;PULLEY ASSY;;;;5;A320;;;;;;;;;;;;;;
;98A27901002000;PIN RIGGING;;;;5;A320;;;;;;;;;;;;;;
;98A49107504001;PROTECTOR-THREADS APU;;;;5;A320;;;;;;;;;;;;;;
;98A53003500000;WRENCH UNSCREWING TOOL;;;;5;A320;;;;;;;;;;;;;;
;98A53003500000;WRENCH UNSCREWING TOOL;;;;5;A320;;;;;;;;;;;;;;
;98A57304002000;MAN HOLE BOLT EXTRACTOR;;;;5;A320;;;;;;;;;;;;;;
;98A57304002000;MAN HOLE BOLT EXTRACTOR;;;;5;A320;;;;;;;;;;;;;;
;98D07103000000;DYNAMOMETER - SAEFTY STAY;;;;5;A320;;;;;;;;;;;;;;
;98D07103500000;JACK PAD FWD;;;;5;A320;;;;;;;;;;;;;;
;98D07103500000;JACK PAD FWD;;;;5;A320;;;;;;;;;;;;;;
;98D07104000001;JACK PAD - WING;;;;5;A320;;;;;;;;;;;;;;
;98D07104000001;JACK PAD SET;;;;5;A320;;;;;;;;;;;;;;
;98D10103500001;COVER STATIC PROBE;;;;5;A320;;;;;;;;;;;;;;
;98D10103500040;EMERGENCY STATIC PROBE COVER;;;;5;A320;;;;;;;;;;;;;;
;98D10103500040;COVER PITOT PROBE;;;;5;A320;;;;;;;;;;;;;;
;98D10103500042;COVER PITOT PROBE;;;;5;A320;;;;;;;;;;;;;;
;98D10103500042;COVER EMERGENCY PITOT PROBE;;;;5;A320;;;;;;;;;;;;;;
;98D10103500042;STATIC PROBE COVER SET;;;;5;A320;;;;;;;;;;;;;;
;98D10103500043;CAPT & FO STATIC PROBE;;;;5;A320;;;;;;;;;;;;;;
;98D10103500043;CAPT & FO STATIC PROBE;;;;5;A320;;;;;;;;;;;;;;
;98D10103500043;COVER EMERGENCY PITOT PROBE;;;;5;A320;;;;;;;;;;;;;;
;98D10103500043;COVER PITOT PROBE;;;;5;A320;;;;;;;;;;;;;;
;98D10103500043;CAPT & FO STATIC PROBE;;;;5;A320;;;;;;;;;;;;;;
;98D26203002004;TEST TOOL;;;;5;A320;;;;;;;;;;;;;;
;98D27203500000;TENSION REGULATOR BRACKET RUDDDER;;;;5;A320;;;;;;;;;;;;;;
;98D27207545000;PIN-RIGGING;;;;5;A320;;;;;;;;;;;;;;
;98D27207546000;PIN-RIGGING;;;;5;A320;;;;;;;;;;;;;;
;98D27207548000;PIN RIGGING;;;;5;A320;;;;;;;;;;;;;;
;98D27303000001;LOAD APPLICATION;;;;5;A320;;;;;;;;;;;;;;
;98D27303000001;LOAD APPLICATION;;;;5;A320;;;;;;;;;;;;;;
;98D27303003001;TOOL AILERON ELEVATOR RUDDER;;;;5;A320;;;;;;;;;;;;;;
;98D27309001000;ELEVATOR NEUTRAL SET LH/RH;;;;5;A320;;;;;;;;;;;;;;
;98D27309003000;LOCKING DEVICE;;;;5;A320;;;;;;;;;;;;;;
;98D27309009003;COLLAR DEPHT ACTUATOR;;;;5;A320;;;;;;;;;;;;;;
;98D27309009004;COLLAR;;;;5;A320;;;;;;;;;;;;;;
;98D27403500000;PITCH TRIM CONTROL LOCKING;;;;5;A320;;;;;;;;;;;;;;
;98D27504005000;RIGGING PIN;;;;5;A320;;;;;;;;;;;;;;
;98D27504005000;RIGGING PIN;;;;5;A320;;;;;;;;;;;;;;
;98D27504008000;PIN;;;;5;A320;;;;;;;;;;;;;;
;98D27504030001;LOCK TORQUE SHAFT;;;;5;A320;;;;;;;;;;;;;;
;98D27604000000;COLLAR SAFETY SPOILER;;;;5;A320;;;;;;;;;;;;;;
;98D27604001000;SPOILER SUPPORT STRUT;;;;5;A320;;;;;;;;;;;;;;
;98D27604001000;SPOILER SUPPORT STRUT;;;;5;A320;;;;;;;;;;;;;;
;98D27803000000;LOCKING TOOL FLAP/SLAT;;;;5;A320;;;;;;;;;;;;;;
;98D27803000000;LOCK;;;;5;A320;;;;;;;;;;;;;;
;98D27803500001;LOCK FLAP SLAT CTRL;;;;5;A320;;;;;;;;;;;;;;
;98D27804001000;ADAPTOR DRIVE SLAT;;;;5;A320;;;;;;;;;;;;;;
;98D27804001000;ADAPTOR DRIVE SLAT;;;;5;A320;;;;;;;;;;;;;;
;98D27903500000;PIN - SIDE STICK LOCKING;;;;5;A320;;;;;;;;;;;;;;
;98D27903500000;PIN - SIDE STICK LOCKING;;;;5;A320;;;;;;;;;;;;;;
;98D29003502000;FILLING TOOL BRAKING SYST;;;;5;A320;;;;;;;;;;;;;;
;98D29003502000;FILLING TOOL BRAKING SYST;;;;5;A320;;;;;;;;;;;;;;
;98D32403001000;ADAPTOR - BRAKE UNIT;;;;5;A320;;;;;;;;;;;;;;
;98D32403005000;ADAPTOR - BRAKE UNIT;;;;5;A320;;;;;;;;;;;;;;
;98D341033004001;CLEANER PITOT PROBE;;;;5;A320;;;;;;;;;;;;;;
;98D49107527000;FRAME SUPPORT FOR APU WITH TROLLEY;;;;5;A320;;;;;;;;;;;;;;
;98D49207527000;APU REM-INST STAND C/W TROLLEY;;;;5;A320;;;;;;;;;;;;;;
;98D49207527000;APU REM-INST STAND C/W TROLLEY;;;;5;A320;;;;;;;;;;;;;;
;98D49209001000;APU SUPPORT FRAME;;;;5;A320;;;;;;;;;;;;;;
;98D49209001000;SUPPORT FRAME APU;;;;5;A320;;;;;;;;;;;;;;
;98D52307515000;SAFETY LOCKS - DOOR ACTUATOR;;;;5;A320;;;;;;;;;;;;;;
;98D52307515000;SAFETY LOCKS - DOOR ACTUATOR;;;;5;A320;;;;;;;;;;;;;;
;98D55209004000;SLING ELEVATOR;;;;5;A320;;;;;;;;;;;;;;
;98D71203501001;BOOSTRAP SYSTEM;;;;5;A320;;;;;;;;;;;;;;
;98D71203501001;BOOSTRAP SYSTEM;;;;5;A320;;;;;;;;;;;;;;
;98D71203501002;BOOSTRAP SYSTEM;;;;5;A320;;;;;;;;;;;;;;
;98F10001003000;COVER;;;;5;A320;;;;;;;;;;;;;;
;98F10103500000;CHOCK WHEEL MLG - ENGINE RUN;;;;5;A320;;;;;;;;;;;;;;
;98F32304000000;TARGET FALSE - MLG;;;;5;A320;;;;;;;;;;;;;;
;98F32304000000;TARGET FALSE - MLG;;;;5;A320;;;;;;;;;;;;;;
;98F34103003000;PITOT CLEANING TOOL;;;;5;A320;;;;;;;;;;;;;;
;98F34103003000;PITOT CLEANING TOOL;;;;5;A320;;;;;;;;;;;;;;
;A225400426-000;ANGLE ASSY MOUNTING;;;;5;A320;;;;;;;;;;;;;;
;A225400426-012;ANGLE ASSY MOUNTING;;;;5;A320;;;;;;;;;;;;;;
;A225400426-012;ANGLE ASSY MOUNTING;;;;5;A320;;;;;;;;;;;;;;
;A225400426-012;ANGLE ASSY MOUNTING;;;;5;A320;;;;;;;;;;;;;;
;A225400426-012;BRACKET;;;;5;A320;;;;;;;;;;;;;;
;A225400426-012;BRACKET;;;;5;A320;;;;;;;;;;;;;;
;A225400426-012;BRACKET;;;;5;A320;;;;;;;;;;;;;;
;A225400429-562;DOOR  WASHSTAND;;;;5;A320;;;;;;;;;;;;;;
;A225400429-562;DOOR  WASHSTAND;;;;5;A320;;;;;;;;;;;;;;
;A225400437-564;PANEL WASHBASIN UNIT;;;;5;A320;;;;;;;;;;;;;;
;A225400454-000;GRILL AIR EXTRACTION;;;;5;A320;;;;;;;;;;;;;;
;A225400454-000;GRILL AIR EXTRACTION;;;;5;A320;;;;;;;;;;;;;;
;A225400454-204;FLEECE;;;;5;A320;;;;;;;;;;;;;;
;A225400454-204;FLEECE;;;;5;A320;;;;;;;;;;;;;;
;A225400454-204;FLEECE;;;;5;A320;;;;;;;;;;;;;;
;A225400454-206;GRILLE;;;;5;A320;;;;;;;;;;;;;;
;A225400455-200;HOOD-AIR EXTRACTION;;;;5;A320;;;;;;;;;;;;;;
;A225400494-500;SERVICE CABINET LOWER PART;;;;5;A320;;;;;;;;;;;;;;
;A225400494-500;SERVICE CABINET LOWER PART;;;;5;A320;;;;;;;;;;;;;;
;A225498294-726;BI-FOLDING DOOR;;;;5;A320;;;;;;;;;;;;;;
;A225498294-726;BI-FOLDING DOOR;;;;5;A320;;;;;;;;;;;;;;
;A2527576120400;HANDLE UPR;;;;5;A320;;;;;;;;;;;;;;
;A2527576120400;HANDLE UPR;;;;5;A320;;;;;;;;;;;;;;
;A2527576120400;HANDLE UPR;;;;5;A320;;;;;;;;;;;;;;
;A2527576120400;HANDLE UPR;;;;5;A320;;;;;;;;;;;;;;
;A2527576120400;HANDLE UPR;;;;5;A320;;;;;;;;;;;;;;
;A2527576120400;HANDLE UPR;;;;5;A320;;;;;;;;;;;;;;
;A2527576120400;HANDLE UPR;;;;5;A320;;;;;;;;;;;;;;
;A2527576120400;HANDLE UPR;;;;5;A320;;;;;;;;;;;;;;
;A2528539821800;SECTION;;;;5;A320;;;;;;;;;;;;;;
;A2528539821800;SECTION;;;;5;A320;;;;;;;;;;;;;;
;A2528539822000;SECTION;;;;5;A320;;;;;;;;;;;;;;
;A2528539822200;SECTION RETAINING;;;;5;A320;;;;;;;;;;;;;;
;A2528539822200;SECTION RETAINING;;;;5;A320;;;;;;;;;;;;;;
;A2528539822200;SECTION RETAINING;;;;5;A320;;;;;;;;;;;;;;
;A2528539822200;SECTION RETAINING;;;;5;A320;;;;;;;;;;;;;;
;A2528539822200;SECTION RETAINING;;;;5;A320;;;;;;;;;;;;;;
;A2528651620400;SUPPORT;;;;5;A320;;;;;;;;;;;;;;
;A2528651620400;HOLDER;;;;5;A320;;;;;;;;;;;;;;
;A2528651620400;HOLDER;;;;5;A320;;;;;;;;;;;;;;
;A2528651620600;SUPPORT;;;;5;A320;;;;;;;;;;;;;;
;A2528651620600;SUPPORT;;;;5;A320;;;;;;;;;;;;;;
;A2528652720000;PIN;;;;5;A320;;;;;;;;;;;;;;
;A2528652720200;PIN;;;;5;A320;;;;;;;;;;;;;;
;A2528652720200;PIN;;;;5;A320;;;;;;;;;;;;;;
;A2557144422000;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;A2557144422000;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;A2557146827600;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;A2557146828000;PLACARD SET;;;;5;A320;;;;;;;;;;;;;;
;A2557146830200;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;A2557146830400;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;A2557146830600;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;A2844000720000;PLUG;;;;5;A320;;;;;;;;;;;;;;
;A2844000800000;VALVE SEALING;;;;5;A320;;;;;;;;;;;;;;
;A2844000800000;VALVE SEALING;;;;5;A320;;;;;;;;;;;;;;
;A3041001620100;NOZZLE;;;;5;A320;;;;;;;;;;;;;;
;A3041001620100;NOZZLE;;;;5;A320;;;;;;;;;;;;;;
;A3041001620100;NOZZLE;;;;5;A320;;;;;;;;;;;;;;
;A321200303-212;HOOD AIR EXTRACTION;;;;5;A320;;;;;;;;;;;;;;
;A321200304-200;TUBE AIR EXTRACTION;;;;5;A320;;;;;;;;;;;;;;
;A321200304-200;TUBE AIR EXTRACTION;;;;5;A320;;;;;;;;;;;;;;
;A325400285-200;BRACKET;;;;5;A320;;;;;;;;;;;;;;
;A325400294-622;DOOR ASSY;;;;5;A320;;;;;;;;;;;;;;
;A338300010-216;HOSE;;;;5;A320;;;;;;;;;;;;;;
;A338300010-216;HOSE;;;;5;A320;;;;;;;;;;;;;;
;A338300010-236;HOSE - WASTE;;;;5;A320;;;;;;;;;;;;;;
;A338300010-236;HOSE;;;;5;A320;;;;;;;;;;;;;;
;A3411400020200;SEAL;;;;5;A320;;;;;;;;;;;;;;
;A3411400020200;SEAL;;;;5;A320;;;;;;;;;;;;;;
;A392500305-000;MICROSWITCH - LIGHTING - LAVATORY;;;;5;A320;;;;;;;;;;;;;;
;A425400467-704;SEAT ASSY - TOILET;;;;5;A320;;;;;;;;;;;;;;
;A425400467-704;SEAT ASSY - TOILET;;;;5;A320;;;;;;;;;;;;;;
;A425400467-704;TOILET SEAT;;;;5;A320;;;;;;;;;;;;;;
;A5211020920000;SPRING;;;;5;A320;;;;;;;;;;;;;;
;A5211020920000;SPRING;;;;5;A320;;;;;;;;;;;;;;
;A5211020920000;SPRING;;;;5;A320;;;;;;;;;;;;;;
;A5211021120000;SPRING;;;;5;A320;;;;;;;;;;;;;;
;A5211021120000;SPRING;;;;5;A320;;;;;;;;;;;;;;
;A5238025520400;LEVER;;;;5;A320;;;;;;;;;;;;;;
;A5238025520400;LEVER;;;;5;A320;;;;;;;;;;;;;;
;A5361051020000;KNOB;;;;5;A320;;;;;;;;;;;;;;
;A9013001D0100;HOSE ASSY;;;;5;A320;;;;;;;;;;;;;;
;A9232075320000;SEAL;;;;5;A320;;;;;;;;;;;;;;
;A9232075320000;SEAL;;;;5;A320;;;;;;;;;;;;;;
;A9232075320000;SEAL;;;;5;A320;;;;;;;;;;;;;;
;A92529086000;SECURITY TAG;;;;5;A320;;;;;;;;;;;;;;
;A9252922400000;BOX ASSY;;;;5;A320;;;;;;;;;;;;;;
;AR4714-11;STRIKE;;;;5;A320;;;;;;;;;;;;;;
;AR4714-11;STRIKE;;;;5;A320;;;;;;;;;;;;;;
;AR4714-201;BOTTOM STRIKE;;;;5;A320;;;;;;;;;;;;;;
;AR4714-7;BOTTOM STRIKE;;;;5;A320;;;;;;;;;;;;;;
;AR4714-7;BOTTOM STRIKE;;;;5;A320;;;;;;;;;;;;;;
;AR4714-7;STRIKE;;;;5;A320;;;;;;;;;;;;;;
;AR4714-7;STRIKE;;;;5;A320;;;;;;;;;;;;;;
;AR4714-7;STRIKE ASSY;;;;5;A320;;;;;;;;;;;;;;
;AR4714-7;STRIKE ASSY;;;;5;A320;;;;;;;;;;;;;;
;D0003000000000;POTENTIOMETER;;;;5;A320;;;;;;;;;;;;;;
;D0003004600000;HOLDER - MICROPHONE;;;;5;A320;;;;;;;;;;;;;;
;D0003004600000;HOLDER - MICROPHONE;;;;5;A320;;;;;;;;;;;;;;
;D0003004600000;HOLDER;;;;5;A320;;;;;;;;;;;;;;
;D0003004600000;HOLDER;;;;5;A320;;;;;;;;;;;;;;
;D1121001320000;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320000;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320000;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320000;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320000;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320000;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320200;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320200;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320200;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320200;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320200;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320200;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320400;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320400;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320400;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320400;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320400;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320400;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320600;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320600;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320600;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320600;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320600;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320600;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320700;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320700;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320700;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320700;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320700;PLACARD;;;;5;A320;;;;;;;;;;;;;;
;D1121001320700;PLACARD;;;;5;A320;;;;;;;;;;;;;;
